Dependency Name,Repository,GitHub Star,GitHub Forks,GitHub Watchers,Abondoned,Code Coverage %,Linters,Dependenats,NPM Stars,Maintainers,Contributors,Dependencies,License,Total Issues,Open Issues,Security Advisories
broccoli-funnel,https://github.com/broccolijs/broccoli-funnel,64,35,7,FALSE,,1,670,1,3,0,7,MIT,148,9,0
tiny-lr,https://github.com/mklabs/tiny-lr,416,102,8,FALSE,,1,312,21,3,4,6,MIT,144,20,0
readline-sync,https://github.com/anseki/readline-sync,652,49,8,FALSE,,1,2431,27,1,0,0,MIT,108,0,0
hyperquest,https://github.com/substack/hyperquest,704,77,17,FALSE,,0,511,21,3,0,3,MIT,65,26,0
rollup-plugin-uglify,https://github.com/TrySound/rollup-plugin-uglify,248,37,3,FALSE,,1,381,8,1,0,4,MIT,88,11,1
grunt-notify,https://github.com/dylang/grunt-notify,933,74,20,FALSE,,2,34,30,1,0,3,MIT,127,56,0
redux-logger,https://github.com/theaqua/redux-logger,5551,334,69,FALSE,,1,1330,49,1,0,1,MIT,348,62,0
exports-loader,https://github.com/webpack-contrib/exports-loader,205,35,12,FALSE,1,3,304,6,3,0,1,MIT,73,0,0
babel-plugin-transform-es2015-template-literals,https://github.com/babel/babel,37231,4417,864,FALSE,0.91,3,204,2,4,0,1,MIT,11855,783,0
babel-preset-es2015-node4,https://github.com/jbach/babel-preset-es2015-node4,48,5,3,FALSE,,0,16,3,1,0,8,MIT,7,1,0
gulp-inject,https://github.com/klei/gulp-inject,810,98,21,FALSE,,2,198,183,2,0,8,MIT,278,62,1
grunt-webpack,https://github.com/webpack-contrib/grunt-webpack,254,75,16,FALSE,0,3,24,14,4,0,2,MIT,204,0,0
unexpected,https://github.com/unexpectedjs/unexpected,361,29,12,FALSE,0.98,3,23,0,6,0,8,MIT,817,52,0
gulp-rev,https://github.com/sindresorhus/gulp-rev,1539,233,29,FALSE,,2,294,118,1,0,8,MIT,264,15,0
lazy-cache,https://github.com/jonschlinkert/lazy-cache,49,9,2,FALSE,,2,304,5,2,2,1,MIT,10,2,0
onchange,https://github.com/Qard/onchange,739,51,9,FALSE,,1,72,54,2,0,7,MIT,119,3,0
mocha-jsdom,https://github.com/rstacruz/mocha-jsdom,254,23,4,FALSE,,1,21,5,1,0,1,MIT,50,10,0
memdown,https://github.com/Level/memdown,263,35,12,FALSE,0.99,1,188,4,3,0,5,MIT,212,1,0
liftoff,https://github.com/gulpjs/liftoff,789,52,14,FALSE,1,2,641,53,4,3,8,MIT,122,7,0
global,https://github.com/Raynos/global,238,21,4,FALSE,,0,1612,16,3,1,2,MIT,21,5,0
findup-sync,https://github.com/gulpjs/findup-sync,95,29,8,FALSE,1,3,535,11,4,4,4,MIT,52,1,0
json-stringify-safe,https://github.com/isaacs/json-stringify-safe,496,46,17,FALSE,,0,1144,35,2,1,0,ISC,35,7,0
expresso,https://github.com/visionmedia/expresso,764,99,10,FALSE,,0,10,3,2,0,0,,177,78,0
gulp-htmlmin,https://github.com/jonschlinkert/gulp-htmlmin,724,62,12,FALSE,,2,658,135,3,12,3,MIT,107,6,0
grunt-mocha-phantomjs,https://github.com/jdcataldo/grunt-mocha-phantomjs,72,41,2,FALSE,,1,3,1,1,0,4,MIT,79,7,0
node-gyp,https://github.com/nodejs/node-gyp,7918,1525,251,FALSE,,1,923,97,4,0,10,MIT,2505,127,0
argparse,https://github.com/nodeca/argparse,415,56,15,FALSE,,1,1332,22,1,0,0,Python-2.0,162,1,0
argx,https://github.com/okunishinishi/node-argx,8,1,1,FALSE,,0,126,1,1,0,1,MIT,8,0,0
leveldown,https://github.com/Level/leveldown,710,179,22,FALSE,0.95,1,489,21,3,0,3,MIT,773,17,0
filesize,https://github.com/avoidwork/filesize.js,1154,86,13,FALSE,,1,1357,30,1,0,0,BSD-3-Clause,143,2,0
knox,https://github.com/LearnBoost/knox,1740,295,148,FALSE,,0,289,41,2,3,5,MIT,336,71,1
eslint-plugin-html,https://github.com/BenoitZugmeyer/eslint-plugin-html,348,48,6,FALSE,,3,560,22,1,0,1,ISC,147,8,0
needle,https://github.com/tomas/needle,1378,221,34,FALSE,,0,643,52,1,0,3,MIT,372,69,0
crypto-js,https://github.com/brix/crypto-js,11431,1716,247,FALSE,,0,4310,150,1,0,0,MIT,364,188,0
grunt-banner,https://github.com/mattstyles/grunt-banner,62,12,3,FALSE,,1,5,18,1,0,1,MIT,30,2,0
mocha-jshint,https://github.com/ebdrup/mocha-jshint,14,7,4,FALSE,,1,2,1,9,0,4,MIT,35,12,0
image-size,https://github.com/image-size/image-size,1500,182,19,FALSE,0.97,2,1095,60,1,0,1,MIT,367,19,0
clean-webpack-plugin,https://github.com/johnagan/clean-webpack-plugin,1862,146,21,FALSE,1,3,2188,40,1,0,1,MIT,203,33,0
wd,https://github.com/admc/wd,1505,426,56,FALSE,,1,201,28,4,13,7,Apache-2.0,628,70,0
download,https://github.com/kevva/download,1110,159,20,FALSE,,2,1200,99,3,0,11,MIT,217,52,0
livescript,https://github.com/gkz/LiveScript,2209,167,113,FALSE,,1,102,6,1,0,4,MIT,1113,173,0
forever,https://github.com/foreverjs/forever,13370,968,288,FALSE,,2,350,741,5,0,14,MIT,1117,329,3
jslint,https://github.com/reid/node-jslint,487,107,17,FALSE,,1,59,24,3,15,4,BSD-3-Clause,181,16,0
thunkify,https://github.com/visionmedia/node-thunkify,853,45,14,FALSE,,0,350,38,1,0,0,MIT,31,11,0
highland,https://github.com/caolan/highland,3377,159,66,FALSE,,1,468,31,3,0,1,Apache-2.0,704,132,0
ioredis,https://github.com/luin/ioredis,9704,934,155,FALSE,,2,2125,85,2,0,11,MIT,1474,209,0
documentation,https://github.com/documentationjs/documentation,5380,470,59,FALSE,0.96,3,102,34,4,0,48,ISC,1384,187,2
gulp-cssmin,https://github.com/chilijung/gulp-cssmin,-1,-1,-1,TRUE,,0,187,35,1,0,7,MIT,,,3
grunt-contrib-htmlmin,https://github.com/gruntjs/grunt-contrib-htmlmin,431,67,11,FALSE,,2,45,54,7,1,3,MIT,153,0,0
ndarray,https://github.com/mikolalysenko/ndarray,1042,1042,52,FALSE,,0,336,28,6,0,2,MIT,,18,0
babel-plugin-transform-export-extensions,https://github.com/babel/babel,38301,4666,858,FALSE,0.92,2,208,1,4,0,2,MIT,12512,830,0
babel-plugin-transform-es2015-function-name,https://github.com/babel/babel,37316,4442,867,FALSE,0.91,3,184,0,4,0,3,MIT,11903,798,0
ape-doc,https://github.com/ape-repo/ape-doc,0,1,2,FALSE,,0,2,0,1,0,5,MIT,0,0,0
babylon,https://github.com/babel/babylon,1680,264,51,FALSE,,2,1058,21,6,40,0,MIT,782,2,0
pre-git,https://github.com/bahmutov/pre-git,164,23,3,FALSE,,1,2,9,1,3,14,MIT,219,36,11
pretty-hrtime,https://github.com/robrich/pretty-hrtime,66,8,2,FALSE,,1,365,17,1,0,0,MIT,7,1,0
leaflet,https://github.com/Leaflet/Leaflet,31524,4940,941,FALSE,,1,1143,32,5,0,0,BSD-2-Clause,7625,702,0
postcss-cssnext,https://github.com/MoOx/postcss-cssnext,5388,218,131,FALSE,,3,528,31,3,0,31,MIT,467,0,1
grunt-saucelabs,https://github.com/axemclion/grunt-saucelabs,184,100,11,FALSE,,3,4,3,4,0,6,MIT,236,40,9
gulp-csso,https://github.com/ben-eb/gulp-csso,243,23,13,FALSE,,2,146,72,2,0,3,MIT,38,3,0
text-table,https://github.com/substack/text-table,249,19,5,FALSE,,0,874,19,1,0,0,MIT,19,15,0
autoprefixer-core,https://github.com/ai/autoprefixer-core,139,31,9,FALSE,,1,108,9,1,0,1,MIT,69,0,0
blue-tape,https://github.com/spion/blue-tape,211,20,4,FALSE,,1,31,16,1,0,1,MIT,34,8,0
amdefine,https://github.com/jrburke/amdefine,209,41,8,FALSE,,0,283,7,1,0,0,BSD-3-Clause OR MIT,37,7,0
amocha,https://github.com/a-labo/amocha,0,1,2,FALSE,,1,7,0,1,0,3,MIT,4,0,1
redbox-react,https://github.com/commissure/redbox-react,696,81,9,FALSE,,2,172,12,2,0,4,MIT,121,13,0
component-emitter,https://github.com/component/emitter,537,110,16,FALSE,,0,663,7,32,0,0,MIT,91,14,0
assert-plus,https://github.com/mcavage/node-assert-plus,116,21,37,FALSE,,0,609,16,11,6,0,MIT,41,9,0
gulp-help,https://github.com/chmontgomery/gulp-help,128,32,4,FALSE,,2,94,23,1,9,2,MIT,53,15,0
grunt-contrib-imagemin,https://github.com/gruntjs/grunt-contrib-imagemin,1217,174,39,FALSE,,2,40,68,8,25,9,MIT,397,4,4
buster,https://github.com/busterjs/buster,457,39,23,FALSE,,0,7,5,4,3,20,BSD-3-Clause,479,72,43
phantom,https://github.com/amir20/phantomjs-node,3543,503,92,FALSE,0.5,2,324,58,1,1,3,ISC,350,9,0
iniparser,https://github.com/shockie/node-iniparser,73,25,3,FALSE,,0,342,0,1,0,0,,23,13,0
convert-source-map,https://github.com/thlorenz/convert-source-map,130,52,7,FALSE,,0,715,4,1,0,1,MIT,72,12,0
jsonschema,https://github.com/tdegrunt/jsonschema,1521,224,18,FALSE,,2,1161,55,2,1,0,MIT,349,39,0
tv4,https://github.com/geraintluff/tv4,1135,186,34,FALSE,,1,409,11,2,0,0,null OR MIT,276,112,0
parallelshell,https://github.com/darkguy2008/parallelshell,495,52,9,FALSE,,0,18,41,3,0,0,MIT,74,20,0
material-ui,https://github.com/callemall/material-ui,73441,73441,25125,FALSE,,0,986,154,1,0,11,MIT,,854,1
mout,https://github.com/mout/mout,1240,118,49,FALSE,,2,295,14,4,8,0,MIT,276,18,0
pretty-bytes,https://github.com/sindresorhus/pretty-bytes,730,72,11,FALSE,,2,880,31,1,0,0,MIT,69,3,0
tape-run,https://github.com/juliangruber/tape-run,222,30,1,FALSE,,0,8,9,1,0,5,MIT,82,8,1
googleapis,https://github.com/googleapis/google-api-nodejs-client,9717,1760,359,FALSE,0.83,2,1345,97,2,1,2,Apache-2.0,2800,88,0
concurrently,https://github.com/open-cli-tools/concurrently,4854,190,22,FALSE,0.99,2,724,153,2,0,8,MIT,294,63,0
grunt-usemin,https://github.com/yeoman/grunt-usemin,1234,349,38,FALSE,,3,31,28,10,0,4,BSD-2-Clause,633,112,8
esdoc-es7-plugin,https://github.com/esdoc/esdoc-es7-plugin,27,3,3,FALSE,0.88,0,29,1,1,0,3,MIT,11,0,0
cucumber,https://github.com/cucumber/cucumber-js-package-upgrade,1,0,8,FALSE,,0,290,54,6,0,3,MIT,2,1,1
ember-cli-sass,https://github.com/aexmachina/ember-cli-sass,278,89,15,FALSE,,2,298,6,3,0,4,MIT,219,29,0
esmangle,https://github.com/Constellation/esmangle,285,34,18,FALSE,,1,39,1,2,0,8,BSD-2-Clause,125,32,0
sails,https://github.com/balderdashy/sails,22083,1933,678,FALSE,0.99,2,130,194,4,0,44,MIT,7172,501,3
react-transform-catch-errors,https://github.com/gaearon/react-transform-catch-errors,185,22,8,FALSE,,0,96,2,2,0,0,MIT,32,5,0
after,https://github.com/Raynos/after,114,19,5,FALSE,,0,129,32,2,1,0,MIT,14,1,0
strip-json-comments,https://github.com/sindresorhus/strip-json-comments,504,39,14,FALSE,,2,976,24,1,0,0,MIT,47,0,0
expose-loader,https://github.com/webpack-contrib/expose-loader,537,67,15,FALSE,0.82,3,278,8,3,0,0,MIT,145,2,0
npm-check-updates,https://github.com/raineorshine/npm-check-updates,6562,262,61,FALSE,0.85,2,289,421,2,1,28,Apache-2.0,1001,34,0
eslint-plugin-filenames,https://github.com/selaux/eslint-plugin-filenames,229,30,2,FALSE,1,1,206,11,1,0,4,MIT,50,24,0
findit,https://github.com/substack/node-findit,475,38,15,FALSE,,0,278,21,1,0,0,MIT,39,11,0
systemjs,https://github.com/systemjs/systemjs,11784,1076,269,FALSE,,0,825,39,2,0,0,MIT,2354,22,0
gulp-open,https://github.com/stevelacy/gulp-open,73,7,3,FALSE,,1,59,24,1,0,4,MIT,36,2,1
pouchdb,https://github.com/pouchdb/pouchdb,14287,1367,298,FALSE,1,1,464,50,8,0,20,Apache-2.0,8326,31,1
react-router-redux,https://github.com/reactjs/react-router-redux,7925,711,153,FALSE,,2,1091,78,3,0,0,MIT,637,1,0
deasync,https://github.com/abbr/deasync,774,774,64,FALSE,,0,711,26,1,1,2,MIT,,55,0
babel-preset-es2016,https://github.com/babel/babel,37316,4442,867,FALSE,0.91,3,187,6,4,0,1,MIT,11903,798,0
step,https://github.com/creationix/step,2224,200,86,FALSE,,0,242,27,1,0,0,MIT,59,22,0
better-assert,https://github.com/visionmedia/better-assert,279,22,9,FALSE,,0,73,6,2,2,1,MIT,21,8,0
graphql,https://github.com/graphql/graphql-js,18082,1879,403,FALSE,1,2,5831,111,7,0,0,MIT,3297,178,0
babel-plugin-transform-es2015-computed-properties,https://github.com/babel/babel,38351,4670,858,FALSE,0.92,2,185,0,4,0,2,MIT,12556,761,0
lolex,https://github.com/sinonjs/lolex,650,89,17,FALSE,,3,69,6,4,43,1,BSD-3-Clause,399,17,0
seneca,https://github.com/senecajs/seneca,3825,319,142,FALSE,0.93,2,185,54,1,29,19,MIT,890,189,0
pinkie-promise,https://github.com/floatdrop/pinkie-promise,120,17,2,FALSE,,2,438,6,1,0,1,MIT,8,3,0
keypress,https://github.com/TooTallNate/keypress,335,55,10,FALSE,,0,427,27,1,0,0,MIT,29,16,0
precss,https://github.com/jonathantneal/precss,1595,84,31,FALSE,,2,333,19,1,0,7,CC0-1.0,141,27,0
gulp-jsdoc,https://github.com/jsBoot/gulp-jsdoc,56,32,4,FALSE,0.76,3,4,22,2,0,10,MIT,12,1,15
dot,https://github.com/olado/doT,4735,1008,173,FALSE,0.99,2,408,17,2,0,0,MIT,307,20,0
level-sublevel,https://github.com/dominictarr/level-sublevel,196,41,5,FALSE,,0,214,13,1,0,8,MIT,123,48,3
rework,https://github.com/reworkcss/rework,2772,140,91,FALSE,,0,199,12,11,0,2,MIT,194,16,0
parseurl,https://github.com/pillarjs/parseurl,165,20,15,FALSE,1,1,804,22,1,2,0,MIT,9,1,0
eventsource-polyfill,https://github.com/amvtek/EventSource,176,26,6,FALSE,,0,208,7,1,0,0,MIT,23,7,0
rollup-plugin-buble,https://github.com/rollup/rollup-plugin-buble,43,4,13,FALSE,,1,150,5,4,0,2,MIT,15,0,0
babel-plugin-transform-es2015-unicode-regex,https://github.com/babel/babel,38261,4654,856,FALSE,0.92,3,190,0,4,0,3,MIT,12482,856,0
babel-plugin-transform-es2015-sticky-regex,https://github.com/babel/babel,38295,4664,858,FALSE,0.92,3,185,0,4,0,3,MIT,12507,833,0
gulp-wrap,https://github.com/adamayres/gulp-wrap,84,17,6,FALSE,1,3,63,21,2,1,10,MIT,55,14,0
log-symbols,https://github.com/sindresorhus/log-symbols,612,30,9,FALSE,,2,3187,34,1,0,2,MIT,31,0,0
main-bower-files,https://github.com/ck86/main-bower-files,597,55,12,FALSE,,3,120,70,2,0,7,MIT,173,9,1
connect-flash,https://github.com/jaredhanson/connect-flash,1178,160,29,FALSE,,0,468,93,1,0,0,MIT,49,28,0
gulp-mocha-phantomjs,https://github.com/mrhooray/gulp-mocha-phantomjs,67,30,0,FALSE,,1,17,9,1,0,4,MIT,28,0,1
koa-bodyparser,https://github.com/koajs/bodyparser,1177,109,18,FALSE,0.96,1,1576,35,2,0,2,MIT,141,13,0
grunt-ng-annotate,https://github.com/mgol/grunt-ng-annotate,226,30,8,FALSE,,2,24,23,1,0,1,MIT,59,2,1
grunt-text-replace,https://github.com/yoniholmes/grunt-text-replace,232,35,4,FALSE,,2,40,24,1,0,0,MIT,48,17,0
verb,https://github.com/verbose/verb,444,36,16,FALSE,,2,13,7,3,0,67,MIT,118,21,19
escape-string-regexp,https://github.com/sindresorhus/escape-string-regexp,457,45,15,FALSE,,2,1817,36,1,0,0,MIT,35,1,0
q-io,https://github.com/kriskowal/q-io,315,74,17,FALSE,,1,202,26,6,5,6,MIT,177,27,1
dustjs-linkedin,https://github.com/linkedin/dustjs,2888,501,142,FALSE,,1,201,16,5,9,2,MIT,803,81,2
lodash-node,https://github.com/lodash/lodash-node,113,16,11,FALSE,,0,213,12,2,5,0,MIT,2,0,0
require-all,https://github.com/felixge/node-require-all,288,53,5,FALSE,,0,503,23,4,3,0,MIT,61,4,0
babel-plugin-transform-es2015-block-scoped-functions,https://github.com/babel/babel,37379,4452,866,FALSE,0.91,3,160,0,4,0,1,MIT,11922,805,0
babel-plugin-transform-es2015-literals,https://github.com/babel/babel,37440,4463,867,FALSE,0.91,3,170,0,4,0,1,MIT,11958,816,0
conventional-changelog-cli,https://github.com/conventional-changelog/conventional-changelog,5594,566,44,FALSE,0.94,2,134,5,4,0,5,MIT,826,201,0
warning,https://github.com/BerkeleyTrue/warning,198,22,5,FALSE,,0,2025,12,1,0,1,MIT,46,0,0
bytes,https://github.com/visionmedia/bytes.js,386,56,9,FALSE,1,2,981,25,2,2,0,MIT,60,4,0
stringcase,https://github.com/okunishinishi/node-stringcase,5,3,2,FALSE,,0,95,1,1,0,0,MIT,14,7,0
minifyify,https://github.com/ben-ng/minifyify,193,36,4,FALSE,,0,49,11,1,1,12,MIT,130,14,0
eslint-config-defaults,https://github.com/walmartlabs/eslint-config-defaults,231,36,18,FALSE,,2,26,5,1,0,0,MIT,82,14,0
grunt-umd,https://github.com/bebraw/grunt-umd,94,15,2,FALSE,,1,7,0,3,4,2,MIT,36,1,0
gulp-gzip,https://github.com/jstuckey/gulp-gzip,178,18,7,FALSE,,0,105,50,1,0,6,MIT,35,4,0
component,https://github.com/componentjs/component,4595,351,171,FALSE,,0,38,15,6,0,20,,643,33,33
babel-plugin-transform-es2015-object-super,https://github.com/babel/babel,38385,4676,860,FALSE,0.92,2,172,1,4,0,2,MIT,12569,758,0
grunt-jsonlint,https://github.com/brandonramirez/grunt-jsonlint,36,10,2,FALSE,,1,11,7,1,2,1,MIT,47,1,0
cuid,https://github.com/ericelliott/cuid,2542,110,34,FALSE,,1,746,47,1,0,0,MIT,235,43,0
jasmine-spec-reporter,https://github.com/bcaudan/jasmine-spec-reporter,244,56,7,FALSE,1,1,129,11,1,0,1,Apache-2.0,695,18,0
generic-pool,https://github.com/coopernurse/node-pool,2071,262,45,FALSE,,2,541,35,3,61,0,MIT,289,54,0
karma-ng-html2js-preprocessor,https://github.com/karma-runner/karma-ng-html2js-preprocessor,270,114,18,FALSE,,1,26,4,3,24,0,MIT,150,79,0
grunt-complexity,https://github.com/vigetlabs/grunt-complexity,223,20,28,FALSE,,0,7,6,3,0,4,MIT,54,11,0
csv-parse,https://github.com/adaltas/node-csv,3038,200,44,FALSE,,2,885,32,1,16,0,MIT,302,13,0
grunt-contrib-compass,https://github.com/gruntjs/grunt-contrib-compass,634,132,30,FALSE,,2,38,33,6,1,6,MIT,259,6,2
babel-plugin-check-es2015-constants,https://github.com/babel/babel,38406,4681,858,FALSE,0.92,2,165,1,4,0,1,MIT,12574,761,0
redux-devtools,https://github.com/reduxjs/redux-devtools,12039,931,233,FALSE,,1,186,32,4,0,4,MIT,752,67,0
babel-plugin-transform-react-constant-elements,https://github.com/babel/babel,37470,4475,865,FALSE,0.91,3,255,6,4,0,1,MIT,11975,811,0
json-stable-stringify,https://github.com/substack/json-stable-stringify,601,97,11,FALSE,,0,1091,19,1,0,1,MIT,40,19,0
touch,https://github.com/isaacs/node-touch,118,12,3,FALSE,1,0,767,16,1,0,1,ISC,34,10,0
traceur,https://github.com/google/traceur-compiler,8148,621,292,FALSE,,1,140,20,2,52,5,Apache-2.0,2148,297,0
finalhandler,https://github.com/pillarjs/finalhandler,188,37,16,FALSE,1,1,677,19,1,0,7,MIT,35,2,0
app-root-path,https://github.com/inxilpro/node-app-root-path,510,26,6,FALSE,0.92,0,1448,18,1,0,0,MIT,49,10,0
mongojs,https://github.com/mongo-js/mongojs,1780,271,61,FALSE,0.86,2,231,44,4,14,8,MIT,384,24,1
sugar,https://github.com/andrewplummer/Sugar,4441,329,108,FALSE,0.97,1,290,20,1,0,1,MIT,673,85,0
doctoc,https://github.com/thlorenz/doctoc,3568,454,53,FALSE,,0,77,20,2,0,6,MIT,214,56,1
typedoc,https://github.com/TypeStrong/TypeDoc,5275,566,59,FALSE,,3,426,16,5,0,5,Apache-2.0,1793,83,0
ape-formatting,https://github.com/ape-repo/ape-formatting,0,0,2,FALSE,,0,6,0,1,0,3,MIT,0,0,0
babel-plugin-transform-es2015-for-of,https://github.com/babel/babel,37291,4437,867,FALSE,0.91,3,179,2,4,0,1,MIT,11891,796,0
jszip,https://github.com/Stuk/jszip,7064,1092,128,FALSE,,2,1950,49,3,4,4,(MIT OR GPL-3.0-or-later),774,330,0
ember-welcome-page,https://github.com/ember-cli/ember-welcome-page,10,22,12,FALSE,,3,1,0,5,0,1,MIT,383,26,0
standard-version,https://github.com/conventional-changelog/standard-version,5623,610,44,FALSE,0.97,2,313,12,6,0,15,ISC,814,244,0
babel-plugin-syntax-jsx,https://github.com/babel/babel,37473,4477,866,FALSE,0.92,3,517,2,4,0,0,MIT,11977,808,0
basic-auth,https://github.com/jshttp/basic-auth,654,75,18,FALSE,1,1,685,43,4,0,1,MIT,46,2,0
nano,https://github.com/apache/couchdb-nano,490,147,29,FALSE,,1,300,37,7,0,5,Apache-2.0,283,82,0
serve,https://github.com/vercel/serve,7379,630,69,FALSE,,2,435,152,98,0,9,MIT,678,100,0
blessed,https://github.com/chjj/blessed,10077,502,121,FALSE,,2,899,125,1,0,0,MIT,418,247,0
xml2json,https://github.com/buglabs/node-xml2json,787,200,24,FALSE,,1,452,38,2,22,3,MIT,198,55,0
domready,https://github.com/ded/domready,879,130,34,FALSE,,0,205,16,2,0,0,,58,13,0
amqp,https://github.com/postwait/node-amqp,1704,369,69,FALSE,,1,256,44,2,15,1,MIT,475,192,0
autod,https://github.com/node-modules/autod,200,20,13,FALSE,,1,13,7,1,0,15,,50,16,0
karma-opera-launcher,https://github.com/karma-runner/karma-opera-launcher,8,6,6,FALSE,,1,17,1,3,6,0,MIT,48,38,0
chai-things,https://github.com/RubenVerborgh/Chai-Things,102,14,9,FALSE,,1,33,6,1,0,0,MIT,63,35,0
serve-index,https://github.com/expressjs/serve-index,372,118,20,FALSE,1,0,574,19,1,0,7,MIT,100,26,0
gulp-spawn-mocha,https://github.com/KenPowers/gulp-spawn-mocha,88,21,3,FALSE,1,1,25,2,1,0,3,MIT,76,6,0
numeral,https://github.com/adamwdraper/Numeral-js,9058,919,157,FALSE,,0,1439,75,1,0,0,MIT,725,309,0
yuidocjs,https://github.com/yui/yuidoc,891,215,43,FALSE,,1,46,8,6,11,7,BSD-3-Clause,449,130,11
remark-cli,https://github.com/remarkjs/remark/tree/main,4640,286,51,FALSE,1,3,31,1,2,1,2,MIT,577,1,0
json5,https://github.com/json5/json5,4566,165,77,FALSE,1,2,1790,27,2,3,1,MIT,249,26,0
camelcase,https://github.com/sindresorhus/camelcase,526,69,15,FALSE,,2,3536,28,1,0,0,MIT,87,2,0
utils-merge,https://github.com/jaredhanson/utils-merge,65,17,4,FALSE,1,1,575,11,1,0,0,MIT,11,4,0
mochify,https://github.com/mantoni/mochify.js,341,58,12,FALSE,,1,2,13,4,29,14,MIT,241,13,2
babel-plugin-transform-es3-member-expression-literals,https://github.com/babel/babel,37030,4369,866,FALSE,0.91,3,162,3,4,0,1,MIT,11748,787,0
babel-plugin-transform-es3-property-literals,https://github.com/babel/babel,37325,4445,867,FALSE,0.91,3,159,3,4,0,1,MIT,11904,798,0
mocha-loader,https://github.com/webpack-contrib/mocha-loader,145,55,9,FALSE,0.73,3,7,2,9,0,4,MIT,116,8,0
jsonlint,https://github.com/zaach/jsonlint,1739,386,61,FALSE,,0,345,23,1,0,2,,138,77,1
get-stdin,https://github.com/sindresorhus/get-stdin,293,26,10,FALSE,,2,912,8,1,0,0,MIT,33,2,0
url-join,https://github.com/jfromaniello/url-join,275,37,4,FALSE,,0,1573,17,1,0,0,MIT,63,22,0
tachyons-cli,https://github.com/tachyons-css/tachyons-cli,75,11,3,FALSE,,2,8,4,3,0,15,ISC,28,9,14
supertest-as-promised,https://github.com/WhoopInc/supertest-as-promised,272,28,32,FALSE,,1,21,32,1,0,2,MIT,44,0,0
zombie,https://github.com/assaf/zombie,5552,564,125,FALSE,,1,134,39,4,5,12,MIT,1213,193,0
lodash.isfunction,https://github.com/lodash/lodash,50138,5887,879,FALSE,0.33,2,547,0,2,2,0,MIT,5179,262,0
minami,https://github.com/Nijikokun/minami,528,150,6,FALSE,,0,35,4,1,0,0,Apache-2.0,48,17,0
gulp-react,https://github.com/sindresorhus/gulp-react,239,29,12,FALSE,,2,32,42,1,0,5,MIT,18,0,1
xhr,https://github.com/naugtur/xhr,805,106,25,FALSE,,0,393,39,2,2,4,MIT,190,14,0
gulp-useref,https://github.com/jonkemp/gulp-useref,726,97,13,FALSE,0.98,2,438,153,1,0,9,MIT,268,40,1
istanbul-coveralls,https://github.com/shinnn/istanbul-coveralls,21,4,1,FALSE,0,2,11,2,1,0,5,MIT,3,1,8
babel-plugin-external-helpers,https://github.com/babel/babel,37284,4433,867,FALSE,0.91,3,277,3,4,0,1,MIT,11887,794,0
child-process-promise,https://github.com/patrick-steele-idem/child-process-promise,243,34,5,FALSE,,2,603,16,5,0,3,MIT,46,17,0
angular-ui-router,https://github.com/angular-ui/ui-router,13745,3144,505,FALSE,,2,302,35,2,4,1,MIT,3837,15,0
fibers,https://github.com/laverdet/node-fibers,3489,227,81,FALSE,,0,462,50,1,0,1,MIT,451,22,0
babel-types,https://github.com/babel/babel,37319,4442,867,FALSE,0.91,3,777,5,4,0,4,MIT,11903,798,0
passport-oauth2,https://github.com/jaredhanson/passport-oauth2,507,276,14,FALSE,1,1,586,18,1,0,5,MIT,148,72,0
babel-plugin-transform-function-bind,https://github.com/babel/babel,37390,4455,865,FALSE,0.91,3,118,4,4,0,2,MIT,11927,806,0
